ticket_id,created_at,customer_id,department,device_type,os,browser,network_type,historical_tickets,sla_hours,resolution_time_hours,title,description,image_path,image_width,image_height,priority,status,assigned_team,has_attachment,sentiment_score,num_words,latitude,longitude,target_category,city,num_images,state
89,2025-01-02T01:13:00,1230,Financeiro,Mobile,Linux,Firefox,5G,27,48,42,O sistema de RH apresenta tela preta durante enviar email.,O sistema de RH apresenta tela preta durante enviar email.,images/email.png,500,333,Média,Fechado,N1,0,0.963,5,-30.272742,-50.644334,RH,Santos,3.0,RS
90,2025-01-02T01:30:00,8319,Financeiro,Mobile,Windows,Edge,4G,15,4,16,Falha de autenticação ao tentar fazer login.,Falha de autenticação ao tentar fazer login.,images/login.png,500,333,Média,Aberto,Aplicações,1,0.381,5,-29.793771,-50.913593,Acesso,Santos,2.0,MG
91,2025-01-02T01:47:00,8454,Financeiro,Mobile,iOS,Firefox,Cabo,38,4,68,O usuário não consegue executar consulta devido a superaquec...,O usuário não consegue executar consulta devido a superaquece.,images/finance_report.png,738,414,Média,Aberto,N1,0,0.658,6,-27.557552,-51.616461,Acesso,Curitiba,1.0,BA
92,2025-01-02T02:04:00,2904,Operações,Desktop,iOS,Chrome,5G,8,48,54,O módulo financeiro congela ao executar consulta.,O módulo financeiro congela ao executar consulta.,images/finance_report.png,738,414,Crítica,Fechado,Aplicações,1,0.447,6,-31.026416,-53.070147,Financeiro,Belo Horizonte,3.0,PR
93,2025-01-02T02:21:00,1742,RH,Desktop,Windows,Chrome,5G,2,12,53,Erro no ERP durante salvar arquivo.,Erro no ERP durante salvar arquivo.,images/sap_erp.png,612,344,Baixa,Fechado,Aplicações,1,0.986,3,-28.910945,-44.020561,Financeiro,Santos,3.0,BA
94,2025-01-02T02:38:00,9835,Operações,Desktop,iOS,Firefox,Cabo,0,4,39,Problema de login: desliga ao imprimir.,Problema de login: desliga ao imprimir.,images/login.png,500,333,Baixa,Fechado,Aplicações,0,-0.505,5,-32.109177,-51.234044,Acesso,Santos,2.0,SP
95,2025-01-02T02:55:00,1256,Operações,Desktop,Windows,Safari,WiFi,15,4,52,Problema de hardware: o placa de vídeo reinicia sozinho ines...,Problema de hardware: o placa de vídeo reinicia sozinho inesperadamente.,images/motherboard.png,612,408,Crítica,Fechado,N2,0,-0.72,6,-31.247639,-44.027669,Hardware,Campinas,2.0,SP
96,2025-01-02T03:12:00,4881,Financeiro,Mobile,Linux,Safari,4G,17,4,72,O módulo financeiro apresenta erro ao gerar relatório.,O módulo financeiro apresenta erro ao gerar relatório.,images/finance_report.png,738,414,Alta,Fechado,Aplicações,0,0.945,6,-25.23473,-49.944529,Financeiro,Campinas,3.0,BA
97,2025-01-02T03:29:00,5913,RH,Notebook,Linux,Firefox,4G,9,24,8,Falha de autenticação ao tentar fazer login.,Falha de autenticação ao tentar fazer login.,images/login.png,500,333,Média,Fechado,N2,1,-0.514,5,-30.200133,-52.317203,Acesso,Campinas,1.0,RS
98,2025-01-02T03:46:00,9775,Operações,Notebook,Windows,Chrome,Cabo,37,48,28,"Rede instável, desliga ao acessar internet.","Rede instável, desliga ao acessar internet.",images/network.png,500,342,Baixa,Em andamento,Infra,0,-0.576,4,-23.313355,-51.93857,Rede,São Paulo,1.0,MG
99,2025-01-02T04:03:00,7498,Operações,Notebook,iOS,Safari,4G,19,12,47,Erro de sintaxe no Sistema de RH durante a abrir documento.,Erro de sintaxe no Sistema de RH durante a abrir documento.,images/default_software.png,612,344,Média,Aberto,Aplicações,1,0.829,4,-30.38915,-52.647417,Software,Belo Horizonte,2.0,MG
100,2025-01-02T04:20:00,1265,Financeiro,Mobile,iOS,Edge,Cabo,12,12,30,O portal do funcionário apresenta mensagem de erro durante a...,O portal do funcionário apresenta mensagem de erro durante abrir documento.,images/hr_portal.png,323,619,Média,Em andamento,Infra,1,0.527,3,-23.26506,-46.747225,RH,Belo Horizonte,3.0,RS
101,2025-01-02T04:37:00,6770,Operações,Mobile,iOS,Firefox,WiFi,33,4,10,O usuário não consegue abrir documento devido a falha.,O usuário não consegue abrir documento devido a falha.,images/default_access.png,191,165,Média,Em andamento,N2,0,-0.864,4,-33.700358,-48.093244,Acesso,Campinas,1.0,BA
102,2025-01-02T04:54:00,8993,TI,Mobile,iOS,Chrome,WiFi,33,12,69,O usuário relatou que o memória apresenta erro durante o imp...,O usuário relatou que o memória apresenta erro durante o impressão.,images/default_hardware.png,612,407,Crítica,Fechado,Aplicações,0,-0.786,6,-28.084199,-50.714409,Hardware,São Paulo,0.0,RS
103,2025-01-02T05:11:00,7502,TI,Notebook,Linux,Firefox,4G,5,4,12,Falha de rede: sem resposta ao tentar abrir documento.,Falha de rede: sem resposta ao tentar abrir documento.,images/network.png,500,342,Alta,Em andamento,Aplicações,0,0.273,5,-32.898721,-44.731235,Rede,Santos,1.0,PR
104,2025-01-02T05:28:00,9653,TI,Mobile,iOS,Edge,WiFi,4,12,70,O módulo financeiro congela ao enviar email.,O módulo financeiro congela ao enviar email.,images/email.png,500,333,Baixa,Em andamento,N1,0,0.174,6,-23.675263,-50.137159,Financeiro,Campinas,3.0,RJ
105,2025-01-02T05:45:00,9856,Financeiro,Desktop,Windows,Edge,WiFi,6,24,30,O ERP exibe perda de dados ao gerar relatório.,O ERP exibe perda de dados ao gerar relatório.,images/sap_erp.png,612,344,Crítica,Fechado,Aplicações,1,-0.941,3,-25.259325,-48.639553,Financeiro,Curitiba,2.0,BA
106,2025-01-02T06:02:00,8075,Operações,Notebook,Windows,Edge,Cabo,4,4,35,Problema de conectividade: fica lento durante salvar arquivo...,Problema de conectividade: fica lento durante salvar arquivo.,images/default_network.png,500,333,Crítica,Fechado,N2,1,-0.367,3,-32.802427,-43.764694,Rede,Belo Horizonte,0.0,BA
107,2025-01-02T06:19:00,2674,Operações,Notebook,iOS,Safari,WiFi,1,4,46,A conexão de rede está desliga e perda de dados.,A conexão de rede está desliga e perda de dados.,images/network.png,500,342,Alta,Em andamento,N1,1,-0.172,4,-25.899202,-47.560588,Rede,São Paulo,0.0,RJ
108,2025-01-02T06:36:00,7237,Operações,Notebook,Android,Safari,Cabo,4,8,56,O módulo financeiro reinicia sozinho ao enviar email.,O módulo financeiro reinicia sozinho ao enviar email.,images/email.png,500,333,Média,Em andamento,Aplicações,0,-0.278,3,-25.942196,-48.191556,Financeiro,Campinas,1.0,MG
109,2025-01-02T06:53:00,3219,Financeiro,Notebook,iOS,Edge,5G,21,24,18,O usuário não consegue gerar relatório devido a superaquece.,O usuário não consegue gerar relatório devido a superaquece.,images/finance_report.png,738,414,Baixa,Fechado,N2,1,-0.372,3,-23.240895,-50.214663,Acesso,São Paulo,3.0,PR
110,2025-01-02T07:10:00,6339,RH,Notebook,Windows,Firefox,Cabo,35,4,60,Relatório financeiro não não funciona corretamente.,Relatório financeiro não não funciona corretamente.,images/finance_report.png,738,414,Média,Em andamento,N1,1,0.346,4,-26.896637,-50.70399,Financeiro,Santos,1.0,PR
111,2025-01-02T07:27:00,7176,TI,Notebook,iOS,Safari,WiFi,23,48,11,Erro no sistema de RH: congela ao gerar relatório.,Erro no sistema de RH: congela ao gerar relatório.,images/finance_report.png,738,414,Crítica,Fechado,Infra,0,0.294,6,-27.660899,-46.714191,RH,Curitiba,0.0,RS
112,2025-01-02T07:44:00,2735,TI,Desktop,Linux,Safari,4G,25,24,65,Problema de conectividade: apresenta erro durante exportar d...,Problema de conectividade: apresenta erro durante exportar dados.,images/default_network.png,500,333,Crítica,Aberto,Aplicações,0,-0.409,5,-32.534844,-43.787306,Rede,São Paulo,0.0,MG
113,2025-01-02T08:01:00,6620,RH,Notebook,Android,Safari,WiFi,28,24,41,"Rede instável, falha ao acessar internet.","Rede instável, falha ao acessar internet.",images/network.png,500,342,Alta,Aberto,N1,0,0.698,6,-26.419181,-51.472894,Rede,Campinas,0.0,RS
114,2025-01-02T08:18:00,3623,Financeiro,Notebook,Linux,Safari,Cabo,11,24,51,Erro no SAP durante exportar dados.,Erro no SAP durante exportar dados.,images/sap_erp.png,612,344,Média,Em andamento,Aplicações,1,-0.991,3,-31.556949,-45.651978,Financeiro,Belo Horizonte,1.0,PR
115,2025-01-02T08:35:00,9796,Operações,Desktop,iOS,Chrome,4G,31,48,41,O Sistema de tesouraria exibe tela preta ao gerar relatório.,O Sistema de tesouraria exibe tela preta ao gerar relatório.,images/finance_report.png,738,414,Baixa,Fechado,N1,1,-0.296,6,-27.070747,-45.043991,Financeiro,Santos,3.0,MG
116,2025-01-02T08:52:00,3194,Financeiro,Notebook,Windows,Firefox,4G,9,48,50,Erro no ERP durante gerar relatório.,Erro no ERP durante gerar relatório.,images/sap_erp.png,612,344,Baixa,Fechado,Aplicações,1,-0.628,5,-27.751453,-48.252544,Financeiro,São Paulo,1.0,RJ
117,2025-01-02T09:09:00,8389,TI,Notebook,Linux,Firefox,5G,35,48,64,Falha no Sistema de Notas Fiscais: fica lento ao tentar exec...,Falha no Sistema de Notas Fiscais: fica lento ao tentar executar consulta.,images/finance_report.png,738,414,Alta,Em andamento,Aplicações,1,-0.665,6,-25.124898,-50.916758,Software,Santos,0.0,SP
118,2025-01-02T09:26:00,9808,Financeiro,Mobile,iOS,Chrome,WiFi,17,48,47,"Rede instável, fica lento ao acessar internet.","Rede instável, fica lento ao acessar internet.",images/network.png,500,342,Média,Fechado,N2,1,-0.795,7,-30.554973,-43.206805,Rede,Campinas,1.0,PR
119,2025-01-02T09:43:00,2425,RH,Desktop,Android,Safari,Cabo,39,8,27,A conexão de rede está apresenta erro e tela piscando.,A conexão de rede está apresenta erro e tela piscando.,images/network.png,500,342,Alta,Fechado,Infra,1,0.194,4,-30.272176,-46.129868,Rede,São Paulo,1.0,RJ
120,2025-01-02T10:00:00,9428,TI,Desktop,Android,Firefox,Cabo,15,8,42,Erro no ERP durante executar consulta.,Erro no ERP durante executar consulta.,images/sap_erp.png,612,344,Alta,Em andamento,N2,1,0.256,5,-28.87329,-46.827085,Financeiro,Campinas,3.0,PR
121,2025-01-02T10:17:00,7046,RH,Mobile,Windows,Chrome,5G,40,12,9,Problema de login: reinicia sozinho ao fazer login.,Problema de login: reinicia sozinho ao fazer login.,images/login.png,500,333,Alta,Em andamento,N2,1,-0.463,6,-30.118469,-47.378457,Acesso,Curitiba,2.0,MG
122,2025-01-02T10:34:00,1752,TI,Desktop,Linux,Safari,5G,0,24,26,Falha de rede: perda de dados ao tentar exportar dados.,Falha de rede: perda de dados ao tentar exportar dados.,images/network.png,500,342,Baixa,Aberto,Infra,0,0.309,4,-32.901616,-46.521363,Rede,Curitiba,2.0,SP
123,2025-01-02T10:51:00,6005,Operações,Desktop,Windows,Chrome,Cabo,30,4,17,O placa-mãe não responde e exibe mensagem de erro.,O placa-mãe não responde e exibe mensagem de erro.,images/motherboard.png,612,408,Crítica,Aberto,N1,1,0.634,6,-26.235062,-48.370768,Hardware,Curitiba,3.0,BA
124,2025-01-02T11:08:00,2678,TI,Notebook,Linux,Safari,Cabo,9,4,68,O usuário não consegue enviar email devido a fica lento.,O usuário não consegue enviar email devido a fica lento.,images/email.png,500,333,Baixa,Em andamento,Infra,0,0.256,3,-23.773154,-47.000847,Acesso,Santos,1.0,MG
125,2025-01-02T11:25:00,2646,Operações,Mobile,iOS,Edge,5G,20,8,32,Falha no Email: fica lento ao tentar executar consulta.,Falha no Email: fica lento ao tentar executar consulta.,images/email.png,500,333,Baixa,Aberto,Infra,0,0.696,4,-31.560642,-47.091424,Software,São Paulo,2.0,RS
126,2025-01-02T11:42:00,5842,TI,Notebook,Windows,Firefox,5G,40,48,10,Erro no sistema de RH: reinicia sozinho ao salvar arquivo.,Erro no sistema de RH: reinicia sozinho ao salvar arquivo.,images/default_hr.png,612,408,Crítica,Em andamento,N2,1,0.722,3,-29.817004,-46.338874,RH,Campinas,3.0,PR
127,2025-01-02T11:59:00,2106,TI,Desktop,Windows,Safari,4G,40,48,54,O usuário relatou que o fonte congela durante o uso normal.,O usuário relatou que o fonte congela durante o uso normal.,images/power_supply.png,500,375,Baixa,Aberto,N2,1,-0.833,4,-28.226779,-51.088345,Hardware,Santos,0.0,RJ
128,2025-01-02T12:16:00,7401,TI,Notebook,Linux,Chrome,Cabo,5,24,15,Erro no Módulo de notas fiscais durante enviar email.,Erro no Módulo de notas fiscais durante enviar email.,images/email.png,500,333,Alta,Em andamento,N2,0,-0.975,6,-26.153654,-51.478057,Financeiro,Santos,1.0,BA
129,2025-01-02T12:33:00,3735,Financeiro,Notebook,Windows,Chrome,4G,27,12,68,O módulo financeiro congela ao exportar dados.,O módulo financeiro congela ao exportar dados.,images/finance_report.png,738,414,Alta,Fechado,N1,1,-0.09,6,-33.195714,-44.592338,Financeiro,Campinas,2.0,BA
130,2025-01-02T12:50:00,5179,TI,Mobile,Windows,Firefox,WiFi,2,4,32,Problema de conectividade: superaquece durante gerar relatór...,Problema de conectividade: superaquece durante gerar relatório.,images/finance_report.png,738,414,Média,Em andamento,Aplicações,0,-0.642,6,-27.773774,-44.051918,Rede,Belo Horizonte,0.0,BA
131,2025-01-02T13:07:00,5067,RH,Desktop,Android,Chrome,WiFi,11,8,67,Erro de compilação no SAP durante a enviar email.,Erro de compilação no SAP durante a enviar email.,images/sap_erp.png,612,344,Alta,Aberto,Aplicações,1,0.547,5,-30.23242,-47.624395,Software,Santos,2.0,MG
132,2025-01-02T13:24:00,5777,Financeiro,Notebook,Android,Safari,Cabo,34,8,20,Falha de rede: cheiro de queimado ao tentar exportar dados.,Falha de rede: cheiro de queimado ao tentar exportar dados.,images/network.png,500,342,Média,Aberto,N2,1,0.272,7,-23.434206,-53.085526,Rede,Belo Horizonte,0.0,RJ
133,2025-01-02T13:41:00,2703,Operações,Notebook,iOS,Chrome,Cabo,17,4,6,O usuário não consegue exportar dados devido a desliga.,O usuário não consegue exportar dados devido a desliga.,images/default_hr.png,612,408,Alta,Fechado,Infra,1,0.949,5,-27.4696,-48.096265,RH,Belo Horizonte,0.0,RJ
134,2025-01-02T13:58:00,8126,Operações,Notebook,Android,Safari,4G,20,24,35,O usuário relatou que o monitor fica lento durante o execuçã...,O usuário relatou que o monitor fica lento durante o execução de tarefa.,images/monitor.png,500,394,Baixa,Aberto,N2,0,-0.689,5,-28.899722,-49.99107,Hardware,Campinas,1.0,MG
135,2025-01-02T14:15:00,4401,RH,Notebook,Windows,Chrome,Cabo,19,48,6,Falha no sistema financeiro: emite beep ao salvar arquivo.,Falha no sistema financeiro: emite beep ao salvar arquivo.,images/finance_report.png,738,414,Alta,Aberto,N1,0,0.937,6,-28.20329,-46.395885,Financeiro,Santos,3.0,PR
136,2025-01-02T14:32:00,7625,RH,Mobile,Linux,Chrome,5G,6,8,16,O sistema Navegador exibe reinicia sozinho ao imprimir.,O sistema Navegador exibe reinicia sozinho ao imprimir.,images/browser.png,500,333,Baixa,Aberto,N2,0,0.647,5,-26.319491,-43.818009,Software,Belo Horizonte,2.0,BA
137,2025-01-02T14:49:00,2228,TI,Mobile,iOS,Firefox,WiFi,21,4,6,Erro no ERP durante fazer login.,Erro no ERP durante fazer login.,images/sap_erp.png,612,344,Alta,Aberto,Aplicações,1,-0.008,6,-26.352979,-51.389209,Financeiro,São Paulo,3.0,RJ
138,2025-01-02T15:06:00,5585,RH,Mobile,Linux,Edge,5G,26,48,62,Falha no Sistema ERP: emite beep ao tentar exportar dados.,Falha no Sistema ERP: emite beep ao tentar exportar dados.,images/sap_erp.png,612,344,Alta,Em andamento,Aplicações,0,-0.162,3,-26.924777,-45.158536,Software,Campinas,1.0,SP
139,2025-01-02T15:23:00,8859,RH,Mobile,Android,Safari,4G,11,4,41,O usuário não consegue importar dados devido a superaquece.,O usuário não consegue importar dados devido a superaquece.,images/default_access.png,191,165,Alta,Em andamento,N1,1,0.059,7,-23.18362,-52.10867,Acesso,Santos,1.0,RS
140,2025-01-02T15:40:00,4594,RH,Desktop,Linux,Edge,4G,37,4,46,"Rede instável, superaquece ao acessar internet.","Rede instável, superaquece ao acessar internet.",images/network.png,500,342,Baixa,Em andamento,Infra,0,-0.019,3,-33.187769,-47.143538,Rede,Santos,0.0,RJ
141,2025-01-02T15:57:00,1011,Financeiro,Desktop,Android,Firefox,4G,3,4,19,Erro no ERP durante gerar relatório.,Erro no ERP durante gerar relatório.,images/sap_erp.png,612,344,Crítica,Fechado,Infra,0,-0.253,7,-27.412418,-49.768045,Financeiro,Belo Horizonte,3.0,RJ
142,2025-01-02T16:14:00,8157,RH,Mobile,Android,Firefox,Cabo,24,12,38,Falha no Sistema de RH: não funciona ao tentar gerar relatór...,Falha no Sistema de RH: não funciona ao tentar gerar relatório.,images/finance_report.png,738,414,Média,Fechado,N1,1,0.702,6,-31.815309,-49.949653,Software,Santos,0.0,RJ
143,2025-01-02T16:31:00,9129,Operações,Desktop,Linux,Edge,4G,10,4,43,O usuário não consegue exportar dados devido a desliga.,O usuário não consegue exportar dados devido a desliga.,images/default_hr.png,612,408,Baixa,Em andamento,N2,0,0.386,3,-31.002428,-52.030457,RH,Santos,2.0,BA
144,2025-01-02T16:48:00,8179,RH,Notebook,iOS,Edge,5G,6,24,29,O placa de vídeo não responde e exibe tela azul.,O placa de vídeo não responde e exibe tela azul.,images/motherboard.png,612,408,Crítica,Aberto,N1,1,-0.96,7,-23.426883,-52.365416,Hardware,Campinas,2.0,PR
145,2025-01-02T17:05:00,2228,TI,Mobile,iOS,Chrome,5G,10,48,56,Problema de login: emite beep ao executar consulta.,Problema de login: emite beep ao executar consulta.,images/login.png,500,333,Média,Aberto,Infra,0,0.949,6,-26.200556,-45.951823,Acesso,Santos,3.0,RS
146,2025-01-02T17:22:00,5872,Operações,Notebook,iOS,Firefox,WiFi,23,4,55,Erro no sistema de RH: emite beep ao fazer login.,Erro no sistema de RH: emite beep ao fazer login.,images/login.png,500,333,Alta,Fechado,Aplicações,0,-0.806,5,-31.937929,-50.211066,RH,São Paulo,1.0,SP
147,2025-01-02T17:39:00,6052,RH,Mobile,Android,Chrome,5G,11,12,49,Falha de autenticação ao tentar salvar arquivo.,Falha de autenticação ao tentar salvar arquivo.,images/login.png,500,333,Baixa,Em andamento,N1,1,-0.121,6,-31.333959,-50.441236,Acesso,Curitiba,2.0,PR
148,2025-01-02T17:56:00,2404,Financeiro,Mobile,Linux,Chrome,5G,33,24,69,O aplicativo Sistema ERP fecha inesperadamente quando gerar ...,O aplicativo Sistema ERP fecha inesperadamente quando gerar relatório.,images/sap_erp.png,612,344,Baixa,Em andamento,Infra,0,-0.21,7,-28.327094,-44.185495,Software,Belo Horizonte,0.0,PR
149,2025-01-02T18:13:00,3832,Operações,Desktop,Windows,Safari,WiFi,27,8,19,O notebook não responde e exibe sem resposta.,O notebook não responde e exibe sem resposta.,images/default_hardware.png,612,407,Crítica,Fechado,N1,0,-0.224,6,-27.782609,-44.619421,Hardware,Campinas,3.0,RJ
150,2025-01-02T18:30:00,2843,RH,Mobile,Windows,Chrome,WiFi,18,48,45,O placa de vídeo apresenta apresenta erro e ruído.,O placa de vídeo apresenta apresenta erro e ruído.,images/motherboard.png,612,408,Crítica,Em andamento,Aplicações,1,-0.925,4,-29.407584,-46.97938,Hardware,Campinas,2.0,RJ
151,2025-01-02T18:47:00,6431,Operações,Notebook,Android,Edge,WiFi,21,12,40,Falha crítica no cooler: fica lento com tela piscando.,Falha crítica no cooler: fica lento com tela piscando.,images/cooler.png,500,750,Crítica,Fechado,N1,0,-0.731,5,-25.363063,-49.923404,Hardware,São Paulo,3.0,BA
152,2025-01-02T19:04:00,4079,RH,Mobile,iOS,Edge,WiFi,32,8,9,Relatório financeiro não não liga corretamente.,Relatório financeiro não não liga corretamente.,images/finance_report.png,738,414,Baixa,Aberto,N1,0,-0.614,5,-24.676954,-50.630046,Financeiro,Campinas,1.0,PR
153,2025-01-02T19:21:00,4262,Financeiro,Mobile,iOS,Chrome,WiFi,15,12,63,O usuário relatou que o placa-mãe reinicia sozinho durante o...,O usuário relatou que o placa-mãe reinicia sozinho durante o execução de tarefa.,images/motherboard.png,612,408,Alta,Em andamento,Infra,1,-0.673,4,-25.636324,-46.28038,Hardware,Santos,2.0,PR
154,2025-01-02T19:38:00,1813,Operações,Desktop,Linux,Firefox,4G,26,48,3,Falha crítica no SSD: congela com tela preta.,Falha crítica no SSD: congela com tela preta.,images/hard_drive.png,500,334,Crítica,Aberto,N2,0,-0.552,5,-26.031129,-46.077255,Hardware,Belo Horizonte,2.0,RJ
155,2025-01-02T19:55:00,6713,RH,Notebook,Android,Safari,WiFi,0,48,48,O usuário não consegue exportar dados devido a superaquece.,O usuário não consegue exportar dados devido a superaquece.,images/default_access.png,191,165,Crítica,Fechado,N1,1,-0.872,5,-26.817517,-44.571233,Acesso,Santos,2.0,RJ
